is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch,is_on_ground,is_sprinting,is_sneaking,is_using_item,player_speed_horizontal,player_fall_distance,is_attacking,ticks_since_attack
0,-0.151367,-3.025421,1.663574,0.756355,0.302490,-2.269066,0.000096,0.000023,1,0,0,0,0.115284,0.000000,0,4
0,2.420166,-2.117796,2.268799,0.907625,0.605225,0.151270,0.000172,0.000017,0,0,0,0,0.196360,0.000000,0,5
0,2.420166,-2.117796,2.268799,0.907625,0.605225,0.151270,0.000172,0.000017,0,0,0,0,0.124588,0.000000,0,6
0,1.361328,3.025423,1.058838,0.907627,-1.209961,0.000002,0.000112,0.000025,0,0,0,0,0.120360,0.000000,0,7
0,1.361572,6.807209,0.000244,3.781786,-1.058594,2.874159,0.000132,0.000063,0,0,0,0,0.118841,0.000000,0,8
0,0.453857,7.563560,0.907715,0.756351,0.907471,-3.025434,0.000044,0.000065,0,0,0,0,0.119734,0.000000,0,9
0,-4.689453,2.269066,4.235596,5.294495,3.327881,4.538143,0.000049,0.000017,0,0,0,0,0.123557,0.000000,0,10
0,-17.093262,-4.084324,12.403809,1.815258,8.168213,-3.479237,0.000373,0.000036,0,0,0,0,0.106779,0.000000,1,0
0,-0.756348,-3.176693,16.336914,0.907631,3.933105,-0.907627,0.006226,0.000025,0,0,0,0,0.095374,0.000000,0,1
0,1.361572,-4.689411,0.605225,1.512718,-15.731689,0.605087,0.011353,0.000044,0,0,0,0,0.106389,0.000000,0,2
0,0.151367,-0.453815,1.210205,4.235596,0.604980,2.722878,0.001343,0.000006,0,0,0,0,0.116412,0.000000,0,3
0,0.000000,-0.302544,0.151367,0.151272,-1.058838,-4.084324,0.000000,0.000004,0,0,0,0,0.121047,0.000000,0,4
0,-1.512939,-3.630508,1.512939,3.327965,1.361572,3.176693,0.012695,0.000031,1,0,0,0,0.126280,0.000000,0,5
0,-6.504639,-4.386862,4.991699,0.756353,3.478760,-2.571611,0.053589,0.000034,0,0,0,0,0.258805,0.000000,0,6
0,-9.681274,-2.420340,3.176636,1.966522,-1.815063,1.210169,0.070313,0.000021,0,0,0,0,0.148768,0.000000,0,7
0,-1.966553,0.453815,7.714722,1.966524,4.538086,0.000002,0.016235,0.000006,0,0,0,0,0.144448,0.000000,0,8
0,-0.302490,2.874151,1.664063,2.420336,-6.050659,0.453812,0.002441,0.000023,0,0,0,0,0.142472,0.000000,0,9
0,0.000000,5.143221,0.302490,2.269070,-1.361572,-0.151266,0.000000,0.000044,0,0,0,0,0.129650,0.000000,0,10
0,-1.361328,4.235596,1.361328,0.907625,1.058838,-1.361444,0.011108,0.000038,0,0,0,0,0.117981,0.000000,0,11
0,-7.714722,-3.025429,6.353394,1.210167,4.992065,0.302542,0.063477,0.000031,0,0,0,0,0.107363,0.000000,1,0
0,-3.630371,-4.538139,4.084351,1.512711,-2.269043,0.302544,0.029785,0.000042,0,0,0,0,0.097700,0.000000,0,1
