is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch,is_on_ground,is_sprinting,is_sneaking,is_using_item,player_speed_horizontal,player_fall_distance,is_attacking,ticks_since_attack
0,-5.736633,-1.274788,25.814514,1.354473,4.939697,-4.700794,0.001221,0.000374,0,0,0,0,0.245427,0.000000,0,5
0,-0.796692,1.035763,4.939941,0.239025,-20.874573,-1.115448,0.000107,0.000301,0,0,0,0,0.134003,0.000000,0,6
0,-1.115417,1.593487,0.318726,0.557724,-4.621216,0.318699,0.000198,0.000469,0,0,0,0,0.121943,0.000000,0,7
0,-2.310547,3.505684,1.195129,1.912197,0.876404,1.354473,0.000450,0.001045,0,0,0,0,0.110968,0.000000,0,8
0,-9.959290,2.868290,7.648743,0.637394,6.453613,-1.274803,0.001976,0.000858,0,0,0,0,0.040073,0.000000,0,9
0,-15.297546,-1.513817,5.338257,1.354473,-2.310486,0.717079,0.003113,0.000450,0,0,0,0,0.028987,0.000000,0,10
0,-3.266663,-8.126804,12.030884,6.612988,6.692627,5.258514,0.000664,0.002415,0,0,0,0,0.026378,0.000000,0,11
0,-14.102417,-13.704027,10.835754,5.577223,-1.195129,-1.035765,0.002861,0.004076,0,0,0,0,0.024004,0.000000,0,12
0,6.852051,10.278025,7.250366,3.426003,-3.585388,-2.151220,0.001419,0.003061,0,0,0,0,0.021844,0.000000,0,13
0,16.412964,10.517044,9.560913,0.239019,2.310547,-3.186983,0.003311,0.003128,0,0,0,0,0.037532,0.000000,0,14
0,-15.297546,-2.469913,1.115417,8.047131,-8.445496,7.808111,0.003113,0.000736,1,0,0,0,0.051646,0.000000,0,15
0,-13.146362,-4.939823,2.151184,2.469910,1.035767,-5.577221,0.002708,0.001469,0,0,0,0,0.197316,0.000000,0,16
0,-1.832458,0.239021,11.313904,4.700802,9.162720,2.230892,0.000313,0.000069,0,0,0,0,0.127102,0.000000,0,17
0,-15.695923,1.195114,13.863464,0.956093,2.549561,-3.744709,0.003197,0.000351,0,0,0,0,0.133828,0.000000,0,18
0,-5.736572,2.310562,9.959351,1.115448,-3.904114,0.159355,0.001160,0.000687,0,0,0,0,0.121784,0.000000,0,19
