is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch,is_on_ground,is_sprinting,is_sneaking,is_using_item,player_speed_horizontal,player_fall_distance,is_attacking,ticks_since_attack
1,1.761490,2.013123,0.754929,0.377460,0.629105,-1.384024,0.000007,0.000000,0,1,0,0,0.175206,0.000000,1,0
1,2.013123,1.006561,0.251633,1.006561,-0.503296,0.629101,0.000001,0.000000,0,1,0,0,0.178642,0.000000,0,1
1,1.258209,-0.377460,0.754913,0.629101,0.503281,-0.377460,0.000007,0.000000,0,1,0,0,0.187893,0.000000,0,2
1,3.774612,-0.503281,2.516403,0.125820,1.761490,-0.503281,0.000006,0.000000,0,1,0,0,0.196744,0.000000,0,3
1,3.900421,-0.377460,0.125809,0.125820,-2.390594,0.000000,0.000006,0.000000,1,1,0,0,0.204999,0.000000,0,4
1,2.516403,-1.006561,1.384018,0.629101,1.258209,0.503281,0.000001,0.000000,0,1,0,0,0.479693,0.000000,0,5
1,1.006561,0.000000,1.509842,1.006561,0.125824,0.377460,0.000000,0.000000,0,1,0,0,0.286960,0.000000,0,6
1,0.000000,-0.125820,1.006561,0.125820,-0.503281,-0.880741,0.000000,0.000000,0,1,0,0,0.286344,0.000000,0,7
1,3.145508,-0.629101,3.145508,0.503281,2.138947,0.377460,0.000002,0.000000,0,1,0,0,0.286186,0.000000,0,8
1,6.291016,-0.377460,3.145508,0.251640,0.000000,-0.251640,0.000005,0.000000,0,1,0,0,0.286394,0.000000,0,9
1,8.304138,-0.503281,2.013123,0.125820,-1.132385,-0.125820,0.000004,0.000000,0,0,0,0,0.286512,0.000000,0,10
1,5.536087,7.423391,2.768051,6.920111,0.754929,6.794291,0.000003,0.000002,0,1,0,0,0.260726,0.000000,1,0
1,5.032806,5.787729,0.503281,1.635662,-2.264771,-5.284449,0.000002,0.000002,0,1,0,0,0.256587,0.000000,0,1
1,1.761490,1.132383,3.271317,4.655346,2.768036,3.019684,0.000007,0.000002,0,1,0,0,0.258576,0.000000,0,2
1,0.251648,0.880741,1.509842,0.251642,-1.761475,-4.403704,0.000008,0.000000,0,1,0,0,0.260531,0.000000,0,3
