is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch,is_on_ground,is_sprinting,is_sneaking,is_using_item,player_speed_horizontal,player_fall_distance,is_attacking,ticks_since_attack
0,-46.800018,7.800007,23.249969,3.749994,-4.650055,1.199997,0.000026,0.000237,0,1,0,0,0.139065,0.000000,0,8
0,-10.500000,-1.050011,36.300018,6.749996,13.050049,3.000002,0.000002,0.000042,0,1,0,0,0.104216,0.000000,0,9
0,0.299988,-0.300003,10.200012,0.750008,-26.100006,-5.999989,0.000012,0.000012,0,0,0,0,0.074549,0.000000,0,10
0,0.299988,-1.350014,0.000000,1.050011,-10.200012,0.300003,0.000012,0.000054,0,0,0,0,0.067839,0.000000,0,11
0,-0.299988,-6.900002,0.000000,5.549988,0.000000,4.499977,0.000012,0.000206,0,0,0,0,0.061734,0.000000,1,0
0,-9.899994,-10.200005,9.600006,3.300003,9.600006,-2.249985,0.000005,0.000306,0,0,0,0,0.033707,0.000000,0,1
0,-5.849915,-6.449986,4.050079,3.750019,-5.549927,0.450016,0.000085,0.000176,0,0,0,0,0.030673,0.000000,0,2
0,-0.149994,-3.299992,5.699921,3.149994,1.649841,-0.600025,0.000006,0.000089,1,1,0,0,0.013695,0.000000,0,3
0,6.750031,-1.049997,6.600037,2.249994,0.900116,-0.900000,0.000032,0.000028,1,1,0,0,0.109745,0.000000,0,4
0,6.750031,-1.049997,6.600037,2.249994,0.900116,-0.900000,0.000032,0.000028,0,1,0,0,0.371727,0.000000,0,5
0,6.750031,-1.049997,6.600037,2.249994,0.900116,-0.900000,0.000032,0.000028,0,1,0,0,0.228440,0.000000,0,6
0,6.750031,-1.049997,6.600037,2.249994,0.900116,-0.900000,0.000032,0.000028,0,1,0,0,0.233357,0.000000,0,7
0,-0.599976,1.199997,6.150055,0.150000,-0.449982,-2.099995,0.000024,0.000032,0,1,0,0,0.237828,0.000000,0,8
0,-3.299866,1.349997,2.699890,0.150000,-3.450165,0.000000,0.000134,0.000036,0,1,0,0,0.241832,0.000000,0,9
0,-5.099823,3.599991,1.799957,2.249994,-0.899933,2.099995,0.000176,0.000097,0,0,0,0,0.245254,0.000000,0,10
0,-20.700256,13.499992,15.600433,9.900002,13.800476,7.650007,0.000260,0.000391,0,0,0,0,0.223181,0.000000,0,11
0,-16.499969,6.000000,4.200287,7.499992,-11.400146,-2.400009,0.000028,0.000177,0,0,0,0,0.203095,0.000000,0,12
0,-66.000000,0.300003,49.500031,5.699997,45.299744,-1.799995,0.000010,0.000012,0,0,0,0,0.184817,0.000000,1,0
